  0.514	100.000	  0.000	  5.569	1945.388
  0.515	100.000	  0.000	  5.533	1945.720
  0.516	100.000	  0.000	  5.499	1946.045
  0.517	100.000	  0.000	  5.465	1946.363
  0.518	100.000	  0.000	  5.431	1946.675
  0.519	100.000	  0.000	  5.399	1946.979
  0.520	100.000	  0.000	  5.367	1947.277
  0.521	100.000	  0.000	  5.336	1947.569
  0.522	100.000	  0.000	  5.305	1947.854
  0.523	100.000	  0.000	  5.275	1948.133
  0.524	100.000	  0.000	  5.246	1948.406
  0.525	100.000	  0.000	  5.217	1948.674
  0.526	100.000	  0.000	  5.189	1948.935
  0.527	100.000	  0.000	  5.162	1949.191
  0.528	100.000	  0.000	  5.135	1949.441
  0.529	100.000	  0.000	  5.109	1949.686
  0.530	100.000	  0.000	  5.083	1949.926
  0.531	100.000	  0.000	  5.058	1950.160
  0.532	100.000	  0.000	  5.034	1950.389
  0.533	100.000	  0.000	  5.010	1950.614
  0.534	100.000	  0.000	  4.986	1950.833
  0.535	100.000	  0.000	  4.963	1951.048
  0.536	100.000	  0.000	  4.941	1951.258
  0.537	100.000	  0.000	  4.919	1951.464
  0.538	100.000	  0.000	  4.897	1951.665
  0.539	100.000	  0.000	  4.876	1951.862
  0.540	100.000	  0.000	  4.856	1952.055
  0.541	100.000	  0.000	  4.835	1952.243
  0.542	100.000	  0.000	  4.816	1952.427
  0.543	100.000	  0.000	  4.796	1952.608
  0.544	100.000	  0.000	  4.778	1952.784
  0.545	100.000	  0.000	  4.759	1952.957
  0.546	100.000	  0.000	  4.741	1953.126
  0.547	100.000	  0.000	  4.723	1953.291
  0.548	100.000	  0.000	  4.706	1953.453
  0.549	100.000	  0.000	  4.689	1953.611
  0.550	100.000	  0.000	  4.672	1953.766
  0.551	100.000	  0.000	  4.656	1953.918
  0.552	100.000	  0.000	  4.640	1954.066
  0.553	100.000	  0.000	  4.625	1954.211
  0.554	100.000	  0.000	  4.610	1954.353
  0.555	100.000	  0.000	  4.595	1954.492
  0.556	100.000	  0.000	  4.580	1954.627
